# macOS bundled-font coverage, contiguous renderable ranges.
# format: U+XXXX U+YYYY count   (inclusive; a single scalar omits the end)
# os: Version 26.5.1 (Build 25F80)
# base font: PingFang TC   bundled fonts merged: 655

U+21903 U+21905  3
U+2190A        1
U+21910 U+21915  6
U+2191C        1
U+2191F U+21920  2
U+21922        1
U+21927        1
U+2193B        1
U+21944        1
U+2194C        1
U+21958 U+2195A  3
U+21964 U+21965  2
U+21967        1
U+2196A        1
U+21974 U+21975  2
U+2197C        1
U+21980        1
U+21982 U+21983  2
U+21985        1
U+21988        1
U+21996        1
U+219A7        1
U+219AB        1
U+219AE        1
U+219B6        1
U+219C3        1
U+219DB        1
U+219F2 U+219F3  2
U+21A0C        1
U+21A1A        1
U+21A1E        1
U+21A24        1
U+21A27        1
U+21A2D        1
U+21A34        1
U+21A38 U+21A3A  3
U+21A45        1
U+21A4B        1
U+21A63        1
U+21A74        1
U+21A81        1
U+21A87        1
U+21A9C        1
U+21AA6        1
U+21ABB        1
U+21AD0        1
U+21AE1        1
U+21AE8        1
U+21AEB        1
U+21AF6        1
U+21B08        1
U+21B37        1
U+21B3C        1
U+21B44        1
U+21B49        1
U+21B55        1
U+21B5C U+21B5D  2
U+21B66 U+21B67  2
U+21B6C        1
U+21B70 U+21B72  3
U+21B7A U+21B7B  2
U+21B84 U+21B8D  10
U+21B92 U+21B94  3
U+21B97 U+21B98  2
U+21B9B U+21B9C  2
U+21B9E        1
U+21BA0        1
U+21BA3 U+21BA5  3
U+21BA8 U+21BAF  8
U+21BB2 U+21BB3  2
U+21BB5 U+21BBA  6
U+21BBD U+21BBE  2
U+21BC0 U+21BC2  3
U+21C0F        1
U+21C2A        1
U+21C56        1
U+21C69        1
U+21C70        1
U+21C76        1
U+21C78        1
U+21C88        1
U+21CA2        1
U+21CA4 U+21CA5  2
U+21CAB U+21CAC  2
U+21CC0 U+21CC1  2
U+21CC3        1
U+21CCE        1
U+21CD2        1
U+21CDB U+21CDE  4
U+21CE2 U+21CE5  4
U+21CE9 U+21CEA  2
U+21CF0        1
U+21CF3        1
U+21CF5 U+21CF6  2
U+21CF9 U+21CFA  2
U+21CFD        1
U+21D09        1
U+21D22        1
U+21D2D        1
U+21D2F        1
U+21D45 U+21D46  2
U+21D49        1
U+21D53        1
U+21D5E        1
U+21D62        1
U+21D78        1
U+21D7A        1
U+21D80 U+21D81  2
U+21D90        1
U+21D92        1
U+21D9C        1
U+21DA1        1
U+21DA8        1
U+21DB6 U+21DB7  2
U+21DBA        1
U+21DCA        1
U+21DD1        1
U+21DE0        1
U+21DEB        1
U+21DF9        1
U+21E07        1
U+21E0F        1
U+21E1C        1
U+21E23        1
U+21E33 U+21E34  2
U+21E37        1
U+21E3D        1
U+21E5E U+21E61  4
U+21E89        1
U+21EA4 U+21EA6  3
U+21EA8        1
U+21EC8        1
U+21ED3 U+21ED7  5
U+21F07 U+21F08  2
U+21F0F        1
U+21F15        1
U+21F1E        1
U+21F38 U+21F39  2
U+21F5C        1
U+21F6A U+21F6B  2
U+21F76        1
U+21F7E        1
U+21F9E        1
U+21FA1        1
U+21FAB U+21FAD  3
U+21FB5        1
U+21FC5        1
U+21FE8        1
U+21FFA        1
U+22025 U+22028  4
U+2202B U+2202E  4
U+22031 U+22032  2
U+22045        1
U+22049 U+2204B  3
U+2204D        1
U+22051        1
U+22078        1
U+2207E        1
U+22081        1
U+2208C        1
U+2208E        1
U+2209A        1
U+2209C        1
U+220C6 U+220C7  2
U+220CA        1
U+220F1        1
U+220FC        1
U+22102 U+22103  2
U+2211D        1
U+22127        1
U+22129 U+2212A  2
U+2212F        1
U+22139        1
U+22144 U+22146  3
U+2215B        1
U+22167        1
U+2216C        1
U+22173        1
U+2217A U+2217B  2
U+22181        1
U+22195        1
U+22198        1
U+221A0 U+221A1  2
U+221A5        1
U+221A7 U+221A8  2
U+221AA U+221AB  2
U+221AD        1
U+221C1        1
U+221C3        1
U+221C9        1
U+221E1 U+221E2  2
U+221F1        1
U+22208        1
U+22216        1
U+22218        1
U+22231        1
U+2227C U+2227E  3
U+22288        1
U+2228D        1
U+22291        1
U+222AB        1
U+222E0        1
U+222EC        1
U+222F4        1
U+2230A        1
U+2230C        1
U+2230E        1
U+2231E        1
U+22321        1
U+22325        1
U+22399        1
U+223AD        1
U+223BD        1
U+223D0 U+223D1  2
U+223D7        1
U+223E0 U+223E3  4
U+223FA        1
U+223FF        1
U+2240E        1
U+2244A        1
U+22465        1
U+22471        1
U+22489        1
U+2248B        1
U+2248E        1
U+22491        1
U+2249E        1
U+224B0        1
U+224BC        1
U+224C1        1
U+224C9        1
U+224CC        1
U+224DA        1
U+224DC        1
U+224ED        1
U+224F3        1
U+22513        1
U+2251B        1
U+22530        1
U+22554        1
U+22578        1
U+22580        1
U+2258D        1
U+22595 U+22596  2
U+225AE U+225AF  2
U+225B1        1
U+225BA        1
U+225BE        1
U+225C6        1
U+225C9        1
U+225D6        1
U+225DA        1
U+225E0        1
U+225F7 U+225F8  2
U+225FC U+225FE  3
U+22605        1
U+22609        1
U+2261B U+2261D  3
U+2262A U+2262E  5
U+2263B        1
U+22654 U+22655  2
U+22668 U+2266D  6
U+22672        1
U+22675        1
U+2267A        1
U+2267D        1
U+22696        1
U+22698        1
U+226B2 U+226B9  8
U+226BC U+226BD  2
U+226DF        1
U+226F3 U+226F6  4
U+2270F        1
U+22712        1
U+22714        1
U+22717        1
U+2271B U+22722  8
U+2272A        1
U+22733        1
U+22743        1
U+22758 U+2275C  5
U+22773        1
U+22775        1
U+22778        1
U+22781 U+22786  6
U+22796        1
U+227B4 U+227B5  2
U+227CB        1
U+227CD U+227DB  15
U+227DE U+227DF  2
U+227F9        1
U+22803 U+22809  7
U+22810        1
U+22823 U+2282A  8
U+2282F        1
U+22835        1
U+2285B        1
U+2285F U+22860  2
U+22871        1
U+2287F U+22882  4
U+22884 U+2288B  8
U+228AB U+228AD  3
U+228AF        1
U+228B2        1
U+228BD        1
U+228C0 U+228C8  9
U+228E7        1
U+228F7 U+228F9  3
U+2291B U+22923  9
U+22926        1
U+22931        1
U+22939        1
U+22945 U+22949  5
U+2294F        1
U+22956        1
U+22962 U+22963  2
U+22967        1
U+2296A U+2296B  2
U+22976 U+22977  2
U+22980        1
U+22982        1
U+22984        1
U+2298F        1
U+22993        1
U+229DA        1
U+229F2        1
U+22A03        1
U+22A35        1
U+22A49 U+22A4A  2
U+22A5B U+22A5C  2
U+22A63 U+22A64  2
U+22A66 U+22A67  2
U+22A6A        1
U+22A6D U+22A6E  2
U+22A7D U+22A80  4
U+22A97        1
U+22AA5        1
U+22AAD U+22AB3  7
U+22AB7 U+22AB8  2
U+22AC3 U+22AC6  4
U+22AC8        1
U+22ACC        1
U+22ACF        1
U+22AD1        1
U+22AD5 U+22AE0  12
U+22AE3        1
U+22AE6        1
U+22AE8        1
U+22AEB        1
U+22AF1        1
U+22B04 U+22B05  2
U+22B07        1
U+22B0E        1
U+22B10        1
U+22B17        1
U+22B22 U+22B29  8
U+22B2D U+22B2E  2
U+22B31        1
U+22B33        1
U+22B39        1
U+22B3F        1
U+22B43        1
U+22B46        1
U+22B4F U+22B51  3
U+22B57        1
U+22B5C U+22B5D  2
U+22B6A U+22B80  23
U+22B8E        1
U+22B91        1
U+22B93        1
U+22BA6        1
U+22BA9 U+22BAD  5
U+22BBF        1
U+22BCA        1
U+22BCE U+22BE2  21
U+22BE4 U+22BE8  5
U+22BED U+22BEE  2
U+22BF7        1
U+22BFE        1
U+22C1D        1
U+22C24 U+22C27  4
U+22C33        1
U+22C38        1
U+22C3A        1
U+22C3D        1
U+22C4C        1
U+22C4E U+22C5E  17
U+22C62        1
U+22C64        1
U+22C68        1
U+22C88        1
U+22C94        1
U+22C9B        1
U+22C9D        1
U+22C9F U+22CAF  17
U+22CB1 U+22CB2  2
U+22CB4 U+22CB5  2
U+22CB7 U+22CB8  2
U+22CC1 U+22CC2  2
U+22CC6        1
U+22CC9        1
U+22CDC        1
U+22CDE        1
U+22CE0        1
U+22CE5        1
U+22CEA        1
U+22CF3        1
U+22D07 U+22D1E  24
U+22D44        1
U+22D49        1
U+22D4B U+22D4C  2
U+22D53 U+22D54  2
U+22D67 U+22D7D  23
U+22D80        1
U+22D82        1
U+22D8D        1
U+22D90 U+22D92  3
U+22D95        1
U+22D9C        1
U+22D9F U+22DA0  2
U+22DA2 U+22DA5  4
U+22DAF        1
U+22DB6 U+22DC6  17
U+22DE1        1
U+22DE3        1
U+22DEE U+22DF5  8
U+22DF9        1
U+22E0B        1
U+22E0D        1
U+22E1A U+22E22  9
U+22E35 U+22E36  2
U+22E42        1
U+22E45 U+22E4A  6
U+22E4C        1
U+22E51        1
U+22E63 U+22E6B  9
U+22E72        1
U+22E78        1
U+22E7D U+22E81  5
U+22E8B        1
U+22E8D U+22E8E  2
U+22E92 U+22E94  3
U+22E9B U+22E9D  3
U+22EA4        1
U+22EB3 U+22EB4  2
U+22EB9 U+22EBA  2
U+22EEF        1
U+22EF7        1
U+22F0C        1
U+22F1B        1
U+22F28        1
U+22F59 U+22F5A  2
U+22F74        1
U+22F7C        1
U+22FCC        1
U+22FDE        1
U+22FE3        1
U+22FE8        1
U+22FEB        1
U+22FFC        1
U+2301F        1
U+23033        1
U+23044        1
U+2304B        1
U+23054        1
U+23066        1
U+23072 U+23073  2
U+2307D U+2307E  2
U+23083        1
U+2308B        1
U+2308E        1
U+230B7        1
U+230BC        1
U+230DA        1
U+230E3 U+230E4  2
U+230F1 U+230F2  2
U+230FA        1
U+23103        1
U+23107        1
U+23112        1
U+23116        1
U+23125        1
U+2312C        1
U+2313D        1
U+23145        1
U+23157 U+23159  3
U+23175 U+23176  2
U+2317D        1
U+23182        1
U+2318F U+23190  2
U+231A4 U+231A5  2
U+231AE U+231B1  4
U+231B3        1
U+231B6        1
U+231C3 U+231C4  2
U+231C8 U+231CA  3
U+231DC U+231E1  6
U+231EA U+231EB  2
U+231F5        1
U+231F7 U+231F9  3
U+2320F        1
U+23212 U+2321E  13
U+23222        1
U+23225        1
U+2322F U+23234  6
U+2324D U+23250  4
U+23256        1
U+2325E        1
U+23262        1
U+23272 U+23279  8
U+23281        1
U+23289 U+2328E  6
U+23298        1
U+232AB U+232AD  3
U+232BE U+232C3  6
U+232C6 U+232C7  2
U+232D1 U+232D2  2
U+232DA U+232DD  4
U+232E0 U+232E1  2
U+232E8 U+232E9  2
U+232F0 U+232F1  2
U+232FB U+232FE  4
U+23300 U+23302  3
U+23306        1
U+23309 U+2330C  4
U+23312        1
U+23314        1
U+2331B        1
U+2331D        1
U+2331F        1
U+23334 U+23336  3
U+23339 U+2333A  2
U+23340 U+23342  3
U+23345        1
U+2334A U+2334B  2
U+2334D        1
U+23350        1
U+23355        1
U+23357        1
U+23372        1
U+23380        1
U+23383        1
U+2338A        1
U+2338F        1
U+23396        1
U+2339E        1
U+233A2 U+233A3  2
U+233A6        1
U+233B4        1
U+233B7        1
U+233CC        1
U+233D0        1
U+233D2 U+233D3  2
U+233D5 U+233D6  2
U+233DA        1
U+233DE U+233DF  2
U+233E4        1
U+233E6        1
U+233F4 U+233F5  2
U+233F9 U+233FA  2
U+233FE U+23400  3
U+23404 U+23406  3
U+23415        1
U+2341D        1
U+23432 U+23434  3
U+2343F        1
U+2344A U+2344C  3
U+2344E        1
U+23450 U+23451  2
U+23465        1
U+2346F        1
U+23472 U+23477  6
U+2347A U+2347B  2
U+2348D        1
U+234A0        1
U+234A3        1
U+234B1 U+234B5  5
U+234BE        1
U+234C6        1
U+234CB        1
U+234E4 U+234E6  3
U+234FF        1
U+23513        1
U+23519        1
U+2351D U+23529  13
U+23530        1
U+23532        1
U+2353B        1
U+23550 U+23551  2
U+23558        1
U+2355A        1
U+23567        1
U+2356C        1
U+23594 U+235A2  15
U+235A7        1
U+235BB        1
U+235C4        1
U+235CB U+235CF  5
U+235D1 U+235D3  3
U+235EA        1
U+235F1        1
U+235F3        1
U+235FA        1
U+235FC        1
U+235FE U+23604  7
U+23606        1
U+23608 U+2360A  3
U+2360C        1
U+23613        1
U+23617        1
U+2361A        1
U+23638 U+2363A  3
U+2363C U+2363E  3
U+23640        1
U+23647        1
U+23659        1
U+2365F        1
U+23666 U+2366F  10
U+23677 U+2367A  4
U+2368E        1
U+23695        1
U+2369E        1
U+236A6        1
U+236AD U+236AE  2
U+236BA        1
U+236DF U+236EA  12
U+236ED U+236EF  3
U+236F1        1
U+23703        1
U+2370B U+2370C  2
U+23716        1
U+2371C        1
U+23720        1
U+2372D        1
U+2372F U+23738  10
U+2373B        1
U+2373E U+23740  3
U+23745        1
U+23749        1
U+23763 U+23764  2
U+23766        1
U+23781 U+23785  5
U+2378A        1
U+2378D U+2378E  2
U+237A2        1
U+237AA        1
U+237B6        1
U+237BB U+237BE  4
U+237C2 U+237C3  2
U+237CA        1
U+237D5 U+237D7  3
U+237E7        1
U+237E9 U+237EB  3
U+237ED U+237EE  2
U+237F1        1
U+237FF        1
U+23811 U+23813  3
U+23815 U+23818  4
U+23824        1
U+23829        1
U+23830 U+23833  4
U+23836        1
U+2383A        1
U+2383D        1
U+23853        1
U+23859 U+2385A  2
U+2385D        1
U+23864        1
U+2386F        1
U+23879        1
U+238B9        1
U+23971        1
U+23986        1
U+2398D U+2398E  2
U+23993        1
U+2399B        1
U+239AE        1
U+239B0        1
U+239BC        1
U+239C2        1
U+239D1        1
U+23A15        1
U+23A27        1
U+23A2D U+23A2E  2
U+23A30        1
U+23A41 U+23A42  2
U+23A48        1
U+23A66        1
U+23A78        1
U+23A98        1
U+23AA7        1
U+23AD5        1
U+23ADB        1
U+23AEE        1
U+23AF2        1
U+23AF7        1
U+23AFA        1
U+23B1A        1
U+23B43        1
U+23B5A U+23B5B  2
U+23B5E        1
U+23B6F U+23B70  2
U+23B7B        1
U+23B87 U+23B88  2
U+23BE1        1
U+23C0B        1
U+23C0F        1
U+23C19        1
U+23C33 U+23C35  3
U+23C46        1
U+23C5A        1
U+23C63        1
U+23C6C U+23C6D  2
U+23C70        1
U+23C76        1
U+23C7C U+23C7F  4
U+23C8D        1
U+23C97 U+23C9B  5
U+23CA0        1
U+23CA6        1
U+23CA9        1
U+23CB5        1
U+23CB7        1
U+23CB9        1
U+23CBE        1
U+23CC7 U+23CC9  3
U+23CD4        1
U+23CE1 U+23CE2  2
U+23CEA        1
U+23CEE        1
U+23CFC U+23D00  5
U+23D0E        1
U+23D13        1
U+23D19 U+23D1C  4
U+23D40        1
U+23D5B        1
U+23D6E U+23D70  3
U+23D72        1
U+23D74 U+23D76  3
U+23D7E        1
U+23D88        1
U+23D8F        1
U+23DB6 U+23DBD  8
U+23DD3        1
U+23DE0        1
U+23DE3        1
U+23DED U+23DF4  8
U+23DF7 U+23DFA  4
U+23E06        1
U+23E0F        1
U+23E11        1
U+23E23 U+23E24  2
U+23E2C U+23E31  6
U+23E39        1
U+23E53 U+23E59  7
U+23E5F        1
U+23E88 U+23E8B  4
U+23EB9 U+23EC9  17
U+23ED5        1
U+23ED7        1
U+23EF7 U+23EFE  8
U+23F0D U+23F0E  2
U+23F29 U+23F3A  18
U+23F3C U+23F3E  3
U+23F40 U+23F41  2
U+23F46        1
U+23F4A        1
U+23F61        1
U+23F7E U+23F83  6
U+23F8F        1
U+23FB4 U+23FC0  13
U+23FC3        1
U+23FC5        1
U+23FC7        1
U+23FCC        1
U+23FEB U+23FF0  6
U+2400F U+2401C  14
U+2401E        1
U+24039 U+2403D  5
U+2404B        1
U+24053 U+24059  7
U+2405B        1
U+24060        1
U+24062        1
U+24069        1
U+24085        1
U+2408B U+2408D  3
U+24091        1
U+24096        1
U+240A7 U+240AD  7
U+240B1        1
U+240B7        1
U+240C9        1
U+240DB U+240E2  8
U+240E4 U+240E5  2
U+240E7        1
U+240EC        1
U+24103 U+24104  2
U+2410B U+2410D  3
U+2410F        1
U+24119        1
U+2412D U+24132  6
U+2413F U+24140  2
U+24144        1
U+24149        1
U+2414E        1
U+24155 U+24157  3
U+2415C        1
U+2415F        1
U+24161        1
U+24167        1
U+24176 U+24177  2
U+2417A        1
U+24188        1
U+241A3 U+241A5  3
U+241AC        1
U+241B5        1
U+241B7 U+241BB  5
U+241C6        1
U+241CA        1
U+241CC U+241CD  2
U+241E2 U+241EA  9
U+241EE        1
U+241F2 U+241F3  2
U+241FC        1
U+241FE        1
U+2421B U+24221  7
U+24224        1
U+2422A        1
U+2424B        1
U+24250        1
U+24252 U+2425C  11
U+24260        1
U+24276 U+24278  3
U+24284        1
U+24292 U+24293  2
U+24295        1
U+242A0 U+242AD  14
U+242B0        1
U+242B6        1
U+242BF        1
U+242C1        1
U+242C9 U+242CA  2
U+242EE        1
U+242F5 U+24300  12
U+24304 U+24305  2
U+2430B        1
U+2430D        1
U+2431A        1
U+24323        1
U+24327        1
U+24334        1
U+24343 U+2434C  10
U+24351 U+24352  2
U+24362 U+24365  4
U+24376        1
U+2438C U+24396  11
U+2439B U+2439C  2
U+243BC U+243BD  2
U+243C1        1
U+243D0        1
U+243E2 U+243EC  11
U+243F2        1
U+243F8        1
U+24404        1
U+24413        1
U+24419 U+2441D  5
U+24420 U+24421  2
U+24430        1
U+24435 U+24436  2
U+24448 U+24449  2
U+2444D        1
U+2445A U+2445B  2
U+2445F        1
U+2446B U+2446F  5
U+24473        1
U+24487 U+24488  2
U+24498 U+2449B  4
U+2449F U+244A0  2
U+244A2        1
U+244A6        1
U+244B2        1
U+244B4        1
U+244B9        1
U+244BC        1
U+244C6 U+244C7  2
U+244CE        1
U+244D3        1
U+244D6        1
U+244DB        1
U+244E2        1
U+244E9        1
U+244FA        1
U+24505        1
U+2451B        1
U+24521        1
U+2452F        1
U+24537        1
U+2453B        1
U+2453D U+2453E  2
U+24554        1
U+24578        1
U+245A1        1
U+245AF        1
U+245B6        1
U+245B8 U+245B9  2
U+245C6        1
U+245C8        1
U+245D6        1
U+245E4        1
U+245F2        1
U+245F9        1
U+24601 U+24602  2
U+24605        1
U+2460B        1
U+24613        1
U+24618        1
U+24629 U+2462A  2
U+24656        1
U+24665        1
U+2466D U+2466E  2
U+24674        1
U+24686 U+24687  2
U+24697        1
U+246A5 U+246A7  3
U+246C7        1
U+246D4        1
U+246DE        1
U+246E0        1
U+24706        1
U+24720        1
U+24725        1
U+2472C U+2472D  2
U+2472F        1
U+2474B        1
U+24751        1
U+24755        1
U+2475E        1
U+2476B        1
U+24779        1
U+2478F U+24796  8
U+24798        1
U+2479A        1
U+247A6 U+247AB  6
U+247BA U+247BD  4
U+247C2        1
U+247CE        1
U+247DB        1
U+247E0        1
U+247EF        1
U+247F1        1
U+24802 U+24806  5
U+2480B        1
U+24812        1
U+2481A        1
U+24823 U+24824  2
U+24830 U+24834  5
U+24836 U+24837  2
U+24839        1
U+24841        1
U+2484C        1
U+2485A U+2485B  2
U+2486E U+2486F  2
U+24882        1
U+24887 U+24888  2
U+2488C        1
U+24894        1
U+24896 U+24897  2
U+248A4 U+248A5  2
U+248AB U+248AC  2
U+248BD U+248BF  3
U+248C4        1
U+248DA        1
U+248E1        1
U+248E9        1
U+248F0 U+248F3  4
U+248FB        1
U+248FF U+24902  4
U+2490C        1
U+24916 U+24917  2
U+24919        1
U+2492F U+24930  2
U+24933 U+24934  2
U+2493E U+24943  6
U+24951        1
U+24962 U+24963  2
U+2496D        1
U+24974 U+24976  3
U+2497B        1
U+2497F        1
U+24982        1
U+24988 U+2498F  8
U+24994        1
U+249A4        1
U+249A7        1
U+249A9        1
U+249AB U+249AD  3
U+249B7 U+249BB  5
U+249C5        1
U+249D0        1
U+249DA U+249DB  2
U+249DE U+249DF  2
U+249E3        1
U+249E5        1
U+249EC U+249ED  2
U+249F6 U+249F9  4
U+249FB        1
U+24A0E        1
U+24A12 U+24A13  2
U+24A15        1
U+24A21 U+24A2A  10
U+24A3E        1
U+24A42        1
U+24A45        1
U+24A4A        1
U+24A4D U+24A51  5
U+24A5D        1
U+24A65 U+24A67  3
U+24A71        1
U+24A77 U+24A7A  4
U+24A7D        1
U+24A8A        1
U+24A8C        1
U+24A93 U+24A96  4
U+24AA4 U+24AA7  4
U+24AB1 U+24AB3  3
U+24ABA U+24ABC  3
U+24AC0        1
U+24AC7        1
U+24AC9 U+24ACA  2
U+24ACE        1
U+24AD1        1
U+24ADF        1
U+24AE2        1
U+24AE9        1
U+24AFF U+24B00  2
U+24B08        1
U+24B0F        1
U+24B2A        1
U+24B32        1
U+24B38        1
U+24B56        1
U+24B5A        1
U+24B6E U+24B6F  2
U+24B75 U+24B78  4
U+24B83 U+24B84  2
U+24B91 U+24B92  2
U+24B97 U+24B98  2
U+24B9E U+24BA0  3
U+24BA5        1
U+24BBE U+24BBF  2
U+24BC6        1
U+24BCA        1
U+24BD1        1
U+24BE8 U+24BE9  2
U+24BED        1
U+24BF0 U+24BF1  2
U+24BF5 U+24BF6  2
U+24BFA        1
U+24BFF        1
U+24C01        1
U+24C09        1
U+24C16        1
U+24C82        1
U+24C8C U+24C8D  2
U+24C9E U+24C9F  2
U+24CBC        1
U+24CC4        1
U+24CC6 U+24CC7  2
U+24CC9        1
U+24CD9        1
U+24CE2        1
U+24CE7 U+24CE8  2
U+24CF0 U+24CF1  2
U+24CF7 U+24CF8  2
U+24CFD        1
U+24D06        1
U+24D0F        1
U+24D13 U+24D14  2
U+24D25        1
U+24D2A        1
U+24D2C U+24D2D  2
U+24D32        1
U+24D35 U+24D36  2
U+24D4A        1
U+24D55 U+24D56  2
U+24D6A        1
U+24D73 U+24D74  2
U+24D76        1
U+24D7A        1
U+24D83 U+24D84  2
U+24D88        1
U+24D8E U+24D92  5
U+24D9C        1
U+24DB8 U+24DBF  8
U+24DC2        1
U+24DC4        1
U+24DC7        1
U+24DD2        1
U+24DEA U+24DEB  2
U+24DED U+24DF6  10
U+24E01        1
U+24E04        1
U+24E0E        1
U+24E12        1
U+24E27 U+24E28  2
U+24E2D        1
U+24E31        1
U+24E37        1
U+24E3B        1
U+24E50 U+24E5A  11
U+24E6A        1
U+24E7C U+24E7F  4
U+24E85        1
U+24E8B        1
U+24EA5        1
U+24EA7        1
U+24EAA        1
U+24EAD U+24EB6  10
U+24ECE U+24ED4  7
U+24EEA U+24EED  4
U+24EF3        1
U+24EFB U+24EFE  4
U+24F0E        1
U+24F13 U+24F15  3
U+24F1E        1
U+24F23        1
U+24F38        1
U+24F40        1
U+24F57        1
U+24F5C        1
U+24F74 U+24F76  3
U+24F78        1
U+24F82        1
U+24F86        1
U+24F93 U+24F94  2
U+24F97        1
U+24F9A        1
U+24F9F        1
U+24FA9        1
U+24FAF U+24FB1  3
U+24FB7 U+24FB8  2
U+24FC2        1
U+24FCD U+24FCE  2
U+24FE4        1
U+24FE6        1
U+24FEA        1
U+24FED        1
U+24FF0 U+24FF2  3
U+25008        1
U+2500C        1
U+2502A        1
U+2502C        1
U+25033        1
U+2504A        1
U+25052        1
U+25055        1
U+25077        1
U+25089        1
U+2509D        1
U+250D1        1
U+250DA U+250DB  2
U+250DE        1
U+250E8        1
U+250F1        1
U+2510E        1
U+25122        1
U+2512B U+25130  6
U+25143        1
U+25148        1
U+25158        1
U+2515E        1
U+25160        1
U+25166        1
U+25172        1
U+2517D U+25184  8
U+2519F        1
U+251A1        1
U+251A9        1
U+251B9 U+251C2  10
U+251C8        1
U+251CD        1
U+251E2 U+251E3  2
U+251E5 U+251E7  3
U+251F6 U+251FD  8
U+25201        1
U+2521E        1
U+25220 U+25222  3
U+2522D        1
U+2522F U+25236  8
U+25239 U+2523A  2
U+2523F        1
U+2524C        1
U+25250        1
U+25254        1
U+25269 U+25270  8
U+25272        1
U+25278        1
U+25280        1
U+2528C        1
U+25296 U+252A6  17
U+252B4        1
U+252C7        1
U+252D2 U+252D5  4
U+252D8        1
U+252DF        1
U+252E7        1
U+252F2 U+252FA  9
U+252FC U+252FD  2
U+25300        1
U+25308        1
U+2530E        1
U+25311        1
U+25313        1
U+25319 U+2531B  3
U+25325 U+25327  3
U+2532B U+2532C  2
U+25337 U+25339  3
U+25349        1
U+2534D U+2534E  2
U+25351 U+25352  2
U+25356        1
U+25358        1
U+2535B        1
U+25381        1
U+253CB U+253CD  3
U+253D8        1
U+253EA        1
U+253FF        1
U+25406 U+25409  4
U+2540B        1
U+2540D        1
U+2540F U+25410  2
U+25412        1
U+25414        1
U+25419        1
U+25423        1
U+25425 U+25428  4
U+2542E U+25430  3
U+25435        1
U+25442 U+25443  2
U+25446        1
U+25460        1
U+25465        1
U+2546C U+2546E  3
U+25472        1
U+25474        1
U+25476        1
U+25483        1
U+25485        1
U+2548E        1
U+2549A        1
U+2549E        1
U+254A5 U+254A6  2
U+254AE        1
U+254C2        1
U+254C4 U+254C5  2
U+254C9        1
U+254D9        1
U+254F3 U+254F9  7
U+2550E        1
U+25526 U+25527  2
U+25531 U+25532  2
U+25535        1
U+2553F        1
U+25544        1
U+2554A        1
U+2554C        1
U+2555B U+2555E  4
U+25562        1
U+25565 U+25566  2
U+25581        1
U+25584        1
U+2558F U+25596  8
U+255A7 U+255A9  3
U+255B8 U+255BA  3
U+255CC U+255D0  5
U+255D5        1
U+255DB U+255DC  2
U+255E0        1
U+255E8 U+255E9  2
U+255F3        1
U+255F9        1
U+255FD        1
U+25600        1
U+25602        1
U+25605        1
U+25611        1
U+2562A        1
U+25635 U+25637  3
U+25651 U+25653  3
U+25667        1
U+25669 U+2566A  2
U+2567F        1
U+25683 U+25687  5
U+25695        1
U+256A4 U+256A5  2
U+256AF        1
U+256C9        1
U+256D7        1
U+256E3        1
U+256ED        1
U+256F6        1
U+25700        1
U+25706        1
U+2571D        1
U+25721        1
U+25724 U+25725  2
U+2573D        1
U+2574E        1
U+25765        1
U+25771 U+25772  2
U+2577D        1
U+2578A        1
U+25796        1
U+257A9        1
U+257B4 U+257B5  2
U+257C7 U+257CA  4
U+257CC        1
U+257DF U+257E1  3
U+257F9        1
U+257FC        1
U+2582C U+2582F  4
U+25857 U+25858  2
U+2585D        1
U+25872        1
U+25874        1
U+25882 U+25886  5
U+25889        1
U+25890        1
U+25897        1
U+258AB U+258AC  2
U+258B3        1
U+258B6        1
U+258C8        1
U+258D0 U+258D2  3
U+258DE        1
U+258E1        1
U+258FD        1
U+25903        1
U+2593C        1
U+25945 U+25946  2
U+25956        1
U+2599C U+2599D  2
U+259AC        1
U+259C4        1
U+259CC        1
U+259CE        1
U+259D4        1
U+259E9 U+259EA  2
U+259F9        1
U+25A0B        1
U+25A27 U+25A28  2
U+25A47        1
U+25A49        1
U+25A4D        1
U+25A54        1
U+25A6F U+25A70  2
U+25A75        1
U+25A85        1
U+25A95        1
U+25A9C U+25A9E  3
U+25AAE U+25AAF  2
U+25AB8        1
U+25ACC        1
U+25AD7        1
U+25ADF        1
U+25AE3 U+25AE5  3
U+25AE9        1
U+25AED        1
U+25AF1        1
U+25B09 U+25B0B  3
U+25B27 U+25B29  3
U+25B2E        1
U+25B33        1
U+25B4C U+25B4F  4
U+25B74 U+25B76  3
U+25B87 U+25B8B  5
U+25BB2 U+25BB4  3
U+25BBE        1
U+25BC6 U+25BCF  10
U+25BD2 U+25BD3  2
U+25BDD        1
U+25BDF        1
U+25BE4 U+25BE5  2
U+25BE8        1
U+25BEA        1
U+25C01        1
U+25C04        1
U+25C06 U+25C08  3
U+25C0A        1
U+25C14        1
U+25C21        1
U+25C4A U+25C4B  2
U+25C64 U+25C65  2
U+25C68        1
U+25C6A U+25C72  9
U+25C74        1
U+25C7C        1
U+25C91        1
U+25CA4        1
U+25CC0 U+25CC5  6
U+25CC9        1
U+25CD0        1
U+25CD3        1
U+25CFE        1
U+25D0A        1
U+25D17 U+25D1C  6
U+25D20        1
U+25D22        1
U+25D30        1
U+25D43        1
U+25D55 U+25D5B  7
